"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","CPNCU","Current prices in NCU","2010","2010","AUD","Australian Dollar","0","Units",,,69110.2746031737,,
"AUS","Australia","CPNCU","Current prices in NCU","2011","2011","AUD","Australian Dollar","0","Units",,,72978.5991874853,,
"AUS","Australia","CPNCU","Current prices in NCU","2012","2012","AUD","Australian Dollar","0","Units",,,75149.2632468591,,
"AUS","Australia","CPNCU","Current prices in NCU","2013","2013","AUD","Australian Dollar","0","Units",,,76598.3394072311,,
"AUS","Australia","CPNCU","Current prices in NCU","2014","2014","AUD","Australian Dollar","0","Units",,,78666.760266353,,
"AUS","Australia","CPNCU","Current prices in NCU","2015","2015","AUD","Australian Dollar","0","Units",,,79206.7993312876,,
"AUS","Australia","CPNCU","Current prices in NCU","2016","2016","AUD","Australian Dollar","0","Units",,,80054.6207296823,,
"AUS","Australia","CPNCU","Current prices in NCU","2017","2017","AUD","Australian Dollar","0","Units",,,80675.4970078862,,
"AUS","Australia","CPNCU","Current prices in NCU","2018","2018","AUD","Australian Dollar","0","Units",,,82187.7007110623,,
"AUS","Australia","CPNCU","Current prices in NCU","2019","2019","AUD","Australian Dollar","0","Units",,,84538.9408001655,,
"AUS","Australia","CPNCU","Current prices in NCU","2020","2020","AUD","Australian Dollar","0","Units",,,87379.0260559097,,
"AUT","Austria","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,36388.4767303661,,
"AUT","Austria","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,37130.1635601381,,
"AUT","Austria","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,38218.3939419199,,
"AUT","Austria","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,39040.1230004397,,
"AUT","Austria","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,39975.8128533297,,
"AUT","Austria","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,40851.0000056255,,
"AUT","Austria","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,41839.0077051306,,
"AUT","Austria","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,42564.1082150145,,
"AUT","Austria","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,43575.6416749341,,
"AUT","Austria","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,44675.8340054809,,
"AUT","Austria","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,45354.2956646426,,
"BEL","Belgium","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,39208.304777495,,
"BEL","Belgium","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,40739.8634497882,,
"BEL","Belgium","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,41897.4877463494,,
"BEL","Belgium","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,42762.725168663,,
"BEL","Belgium","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,43322.696959492,,
"BEL","Belgium","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,43398.2213769181,,
"BEL","Belgium","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,44153.3780290221,,
"BEL","Belgium","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,44684.3918828603,,
"BEL","Belgium","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,45827.2799186211,,
"BEL","Belgium","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,46904.4513270427,,
"BEL","Belgium","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,45937.5088303029,,
"CAN","Canada","CPNCU","Current prices in NCU","2010","2010","CAD","Canadian Dollar","0","Units",,,57014.5457578838,,
"CAN","Canada","CPNCU","Current prices in NCU","2011","2011","CAD","Canadian Dollar","0","Units",,,58785.791577937,,
"CAN","Canada","CPNCU","Current prices in NCU","2012","2012","CAD","Canadian Dollar","0","Units",,,60461.4791505991,,
"CAN","Canada","CPNCU","Current prices in NCU","2013","2013","CAD","Canadian Dollar","0","Units",,,62025.7324128047,,
"CAN","Canada","CPNCU","Current prices in NCU","2014","2014","CAD","Canadian Dollar","0","Units",,,63996.2218942261,,
"CAN","Canada","CPNCU","Current prices in NCU","2015","2015","CAD","Canadian Dollar","0","Units",,,65161.1352918542,,
"CAN","Canada","CPNCU","Current prices in NCU","2016","2016","CAD","Canadian Dollar","0","Units",,,64526.0366442293,,
"CAN","Canada","CPNCU","Current prices in NCU","2017","2017","CAD","Canadian Dollar","0","Units",,,66135.7744766295,,
"CAN","Canada","CPNCU","Current prices in NCU","2018","2018","CAD","Canadian Dollar","0","Units",,,68419.233468404,,
"CAN","Canada","CPNCU","Current prices in NCU","2019","2019","CAD","Canadian Dollar","0","Units",,,69938.3814770267,,
"CAN","Canada","CPNCU","Current prices in NCU","2020","2020","CAD","Canadian Dollar","0","Units",,,72427.6670060748,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2010","2010","CZK","Czech Koruna","0","Units",,,302630.083340999,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2011","2011","CZK","Czech Koruna","0","Units",,,310325.859078638,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2012","2012","CZK","Czech Koruna","0","Units",,,317578.073086756,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2013","2013","CZK","Czech Koruna","0","Units",,,317803.53343002,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2014","2014","CZK","Czech Koruna","0","Units",,,327251.018472149,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2015","2015","CZK","Czech Koruna","0","Units",,,336882.088996321,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2016","2016","CZK","Czech Koruna","0","Units",,,350192.694783631,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2017","2017","CZK","Czech Koruna","0","Units",,,376657.102811064,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2018","2018","CZK","Czech Koruna","0","Units",,,406614.003910228,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2019","2019","CZK","Czech Koruna","0","Units",,,435463.369839973,,
"CZE","Czech Republic","CPNCU","Current prices in NCU","2020","2020","CZK","Czech Koruna","0","Units",,,442846.087465638,,
"DNK","Denmark","CPNCU","Current prices in NCU","2010","2010","DKK","Danish Krone","0","Units",,,381589.390501835,,
"DNK","Denmark","CPNCU","Current prices in NCU","2011","2011","DKK","Danish Krone","0","Units",,,388491.819683978,,
"DNK","Denmark","CPNCU","Current prices in NCU","2012","2012","DKK","Danish Krone","0","Units",,,397055.758506729,,
"DNK","Denmark","CPNCU","Current prices in NCU","2013","2013","DKK","Danish Krone","0","Units",,,403070.413020088,,
"DNK","Denmark","CPNCU","Current prices in NCU","2014","2014","DKK","Danish Krone","0","Units",,,413240.845932383,,
"DNK","Denmark","CPNCU","Current prices in NCU","2015","2015","DKK","Danish Krone","0","Units",,,422156.994018938,,
"DNK","Denmark","CPNCU","Current prices in NCU","2016","2016","DKK","Danish Krone","0","Units",,,422583.738454114,,
"DNK","Denmark","CPNCU","Current prices in NCU","2017","2017","DKK","Danish Krone","0","Units",,,429403.191071015,,
"DNK","Denmark","CPNCU","Current prices in NCU","2018","2018","DKK","Danish Krone","0","Units",,,435782.780669175,,
"DNK","Denmark","CPNCU","Current prices in NCU","2019","2019","DKK","Danish Krone","0","Units",,,443083.752017331,,
"DNK","Denmark","CPNCU","Current prices in NCU","2020","2020","DKK","Danish Krone","0","Units",,,450507.107884172,,
"FIN","Finland","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,36367.8253678434,,
"FIN","Finland","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,37582.7955165043,,
"FIN","Finland","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,38673.2127318827,,
"FIN","Finland","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,39218.9823988632,,
"FIN","Finland","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,39706.8548716998,,
"FIN","Finland","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,40202.3244544712,,
"FIN","Finland","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,40637.9352679488,,
"FIN","Finland","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,40819.9982062833,,
"FIN","Finland","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,41651.0829366952,,
"FIN","Finland","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,42497.3327334451,,
"FIN","Finland","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,42833.877346196,,
"FRA","France","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,33976.1786572566,,
"FRA","France","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,34538.83580408,,
"FRA","France","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,35257.204742254,,
"FRA","France","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,35801.077621445,,
"FRA","France","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,36087.786585187,,
"FRA","France","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,36535.3617301146,,
"FRA","France","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,37049.0244332841,,
"FRA","France","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,37866.6460909492,,
"FRA","France","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,38454.1449535956,,
"FRA","France","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,39151.8358824441,,
"FRA","France","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,37934.7094597657,,
"DEU","Germany","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,33100.6195382265,,
"DEU","Germany","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,34366.5192545658,,
"DEU","Germany","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,35304.9851942413,,
"DEU","Germany","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,36131.9085572931,,
"DEU","Germany","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,37069.5422582543,,
"DEU","Germany","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,38130.8990960256,,
"DEU","Germany","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,38987.1675375907,,
"DEU","Germany","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,39992.6818439835,,
"DEU","Germany","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,41155.8194251846,,
"DEU","Germany","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,42364.8231713211,,
"DEU","Germany","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,42322.7456545314,,
"GRC","Greece","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,21025.2865422773,,
"GRC","Greece","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,20275.523686779,,
"GRC","Greece","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,19277.3066119487,,
"GRC","Greece","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,17706.750622563,,
"GRC","Greece","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,17213.0699201454,,
"GRC","Greece","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,17161.8476235777,,
"GRC","Greece","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,16617.7562759503,,
"GRC","Greece","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,16785.2730439151,,
"GRC","Greece","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,16027.7359689484,,
"GRC","Greece","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,16178.3760516156,,
"GRC","Greece","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,16069.1124594581,,
"HUN","Hungary","CPNCU","Current prices in NCU","2010","2010","HUF","Forint","0","Units",,,2726481.93302682,,
"HUN","Hungary","CPNCU","Current prices in NCU","2011","2011","HUF","Forint","0","Units",,,2855169.28026043,,
"HUN","Hungary","CPNCU","Current prices in NCU","2012","2012","HUF","Forint","0","Units",,,2916719.58442507,,
"HUN","Hungary","CPNCU","Current prices in NCU","2013","2013","HUF","Forint","0","Units",,,2936661.02831571,,
"HUN","Hungary","CPNCU","Current prices in NCU","2014","2014","HUF","Forint","0","Units",,,2936454.84245579,,
"HUN","Hungary","CPNCU","Current prices in NCU","2015","2015","HUF","Forint","0","Units",,,2974990.84149601,,
"HUN","Hungary","CPNCU","Current prices in NCU","2016","2016","HUF","Forint","0","Units",,,3031742.46808458,,
"HUN","Hungary","CPNCU","Current prices in NCU","2017","2017","HUF","Forint","0","Units",,,3358915.74513036,,
"HUN","Hungary","CPNCU","Current prices in NCU","2018","2018","HUF","Forint","0","Units",,,3640672.4713842,,
"HUN","Hungary","CPNCU","Current prices in NCU","2019","2019","HUF","Forint","0","Units",,,3933188.59586683,,
"HUN","Hungary","CPNCU","Current prices in NCU","2020","2020","HUF","Forint","0","Units",,,4130445.99721341,,
"IRL","Ireland","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,44152.7681570595,,
"IRL","Ireland","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,44087.6441821066,,
"IRL","Ireland","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,44215.7796334287,,
"IRL","Ireland","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,43617.3077607708,,
"IRL","Ireland","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,43688.5243579441,,
"IRL","Ireland","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,44106.0019206413,,
"IRL","Ireland","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,44901.1822256149,,
"IRL","Ireland","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,45946.3019611274,,
"IRL","Ireland","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,47190.5824218121,,
"IRL","Ireland","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,48998.8090190081,,
"IRL","Ireland","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,49521.6481401622,,
"ITA","Italy","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,27807.1121810688,,
"ITA","Italy","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,28157.3275210291,,
"ITA","Italy","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,27983.6237415922,,
"ITA","Italy","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,28385.0946549282,,
"ITA","Italy","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,28563.2247452255,,
"ITA","Italy","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,28859.4980104351,,
"ITA","Italy","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,29120.6661939529,,
"ITA","Italy","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,29238.0113780232,,
"ITA","Italy","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,29559.3629656956,,
"ITA","Italy","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,29883.801652457,,
"ITA","Italy","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,28088.1638625149,,
"JPN","Japan","CPNCU","Current prices in NCU","2010","2010","JPY","Yen","0","Units",,,4197530.41498935,,
"JPN","Japan","CPNCU","Current prices in NCU","2011","2011","JPY","Yen","0","Units",,,4244886.22149655,,
"JPN","Japan","CPNCU","Current prices in NCU","2012","2012","JPY","Yen","0","Units",,,4149155.11720807,,
"JPN","Japan","CPNCU","Current prices in NCU","2013","2013","JPY","Yen","0","Units",,,4146228.10346869,,
"JPN","Japan","CPNCU","Current prices in NCU","2014","2014","JPY","Yen","0","Units",,,4153939.08535355,,
"JPN","Japan","CPNCU","Current prices in NCU","2015","2015","JPY","Yen","0","Units",,,4157480.67917678,,
"JPN","Japan","CPNCU","Current prices in NCU","2016","2016","JPY","Yen","0","Units",,,4200120.22205475,,
"JPN","Japan","CPNCU","Current prices in NCU","2017","2017","JPY","Yen","0","Units",,,4226604.59101431,,
"JPN","Japan","CPNCU","Current prices in NCU","2018","2018","JPY","Yen","0","Units",,,4304780.88237221,,
"JPN","Japan","CPNCU","Current prices in NCU","2019","2019","JPY","Yen","0","Units",,,4379694.20157329,,
"JPN","Japan","CPNCU","Current prices in NCU","2020","2020","JPY","Yen","0","Units",,,4367036.54593447,,
"KOR","Korea","CPNCU","Current prices in NCU","2010","2010","KRW","Won","0","Units",,,30750505.9595393,,
"KOR","Korea","CPNCU","Current prices in NCU","2011","2011","KRW","Won","0","Units",,,32260584.2480455,,
"KOR","Korea","CPNCU","Current prices in NCU","2012","2012","KRW","Won","0","Units",,,32465017.4228313,,
"KOR","Korea","CPNCU","Current prices in NCU","2013","2013","KRW","Won","0","Units",,,33588901.4445429,,
"KOR","Korea","CPNCU","Current prices in NCU","2014","2014","KRW","Won","0","Units",,,33978792.9432,,
"KOR","Korea","CPNCU","Current prices in NCU","2015","2015","KRW","Won","0","Units",,,35233909.3848067,,
"KOR","Korea","CPNCU","Current prices in NCU","2016","2016","KRW","Won","0","Units",,,36667682.879496,,
"KOR","Korea","CPNCU","Current prices in NCU","2017","2017","KRW","Won","0","Units",,,38178107.1182569,,
"KOR","Korea","CPNCU","Current prices in NCU","2018","2018","KRW","Won","0","Units",,,39977224.9458346,,
"KOR","Korea","CPNCU","Current prices in NCU","2019","2019","KRW","Won","0","Units",,,41576682.8217675,,
"KOR","Korea","CPNCU","Current prices in NCU","2020","2020","KRW","Won","0","Units",,,42118237.1030743,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,54841.348462222,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,56773.02773927,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,57391.4674434012,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,58991.6840822484,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,60433.4631324078,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,61271.1035871436,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,61536.9097496434,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,63690.2608569695,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,64943.8982739525,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,66115.7177995131,,
"LUX","Luxembourg","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,66518.2299271652,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,42688.023057432,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,43397.3767956404,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,44104.3130586863,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,45151.9915632116,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,45304.8732815285,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,45931.2676725546,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,46382.5965918896,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,46677.1602608331,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,47173.1158854373,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,48108.4956672747,,
"NLD","Netherlands","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,50005.6883963577,,
"NOR","Norway","CPNCU","Current prices in NCU","2010","2010","NOK","Norwegian Krone","0","Units",,,440224.345667552,,
"NOR","Norway","CPNCU","Current prices in NCU","2011","2011","NOK","Norwegian Krone","0","Units",,,460748.315228332,,
"NOR","Norway","CPNCU","Current prices in NCU","2012","2012","NOK","Norwegian Krone","0","Units",,,478224.015388843,,
"NOR","Norway","CPNCU","Current prices in NCU","2013","2013","NOK","Norwegian Krone","0","Units",,,497975.596166698,,
"NOR","Norway","CPNCU","Current prices in NCU","2014","2014","NOK","Norwegian Krone","0","Units",,,511519.93469839,,
"NOR","Norway","CPNCU","Current prices in NCU","2015","2015","NOK","Norwegian Krone","0","Units",,,526102.549731104,,
"NOR","Norway","CPNCU","Current prices in NCU","2016","2016","NOK","Norwegian Krone","0","Units",,,533446.995514414,,
"NOR","Norway","CPNCU","Current prices in NCU","2017","2017","NOK","Norwegian Krone","0","Units",,,542651.030820185,,
"NOR","Norway","CPNCU","Current prices in NCU","2018","2018","NOK","Norwegian Krone","0","Units",,,558106.139899687,,
"NOR","Norway","CPNCU","Current prices in NCU","2019","2019","NOK","Norwegian Krone","0","Units",,,581111.688613079,,
"NOR","Norway","CPNCU","Current prices in NCU","2020","2020","NOK","Norwegian Krone","0","Units",,,590989.397978302,,
"POL","Poland","CPNCU","Current prices in NCU","2010","2010","PLN","Zloty","0","Units",,,40483.808318344,,
"POL","Poland","CPNCU","Current prices in NCU","2011","2011","PLN","Zloty","0","Units",,,42452.5498185382,,
"POL","Poland","CPNCU","Current prices in NCU","2012","2012","PLN","Zloty","0","Units",,,43427.9051204019,,
"POL","Poland","CPNCU","Current prices in NCU","2013","2013","PLN","Zloty","0","Units",,,44084.2215831818,,
"POL","Poland","CPNCU","Current prices in NCU","2014","2014","PLN","Zloty","0","Units",,,44959.7724224468,,
"POL","Poland","CPNCU","Current prices in NCU","2015","2015","PLN","Zloty","0","Units",,,45664.7631781642,,
"POL","Poland","CPNCU","Current prices in NCU","2016","2016","PLN","Zloty","0","Units",,,47757.9737531718,,
"POL","Poland","CPNCU","Current prices in NCU","2017","2017","PLN","Zloty","0","Units",,,50780.8709005833,,
"POL","Poland","CPNCU","Current prices in NCU","2018","2018","PLN","Zloty","0","Units",,,55119.518784847,,
"POL","Poland","CPNCU","Current prices in NCU","2019","2019","PLN","Zloty","0","Units",,,59115.2149612317,,
"POL","Poland","CPNCU","Current prices in NCU","2020","2020","PLN","Zloty","0","Units",,,62296.2340823732,,
"PRT","Portugal","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,16736.6979980024,,
"PRT","Portugal","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,16608.1264639106,,
"PRT","Portugal","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,16182.6983077169,,
"PRT","Portugal","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,16618.0318082731,,
"PRT","Portugal","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,16368.3198605739,,
"PRT","Portugal","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,16462.530067585,,
"PRT","Portugal","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,16538.5883737133,,
"PRT","Portugal","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,16865.7352500547,,
"PRT","Portugal","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,17412.1264120069,,
"PRT","Portugal","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,18252.9711202677,,
"PRT","Portugal","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,18571.4876418252,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,10878.5709712237,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,11199.2194854118,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,11444.0944379547,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,11680.39020127,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,11899.6827630022,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,12356.9469590946,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,12714.6187601713,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,13262.9953197532,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,13959.5015477268,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,14809.0719919307,,
"SVK","Slovak Republic","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,15334.7513585657,,
"ESP","Spain","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,26348.6402756423,,
"ESP","Spain","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,26486.864215336,,
"ESP","Spain","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,26271.2808021896,,
"ESP","Spain","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,26526.3277006193,,
"ESP","Spain","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,26479.2430699027,,
"ESP","Spain","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,26851.5479368744,,
"ESP","Spain","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,26744.5451806521,,
"ESP","Spain","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,26800.1525776562,,
"ESP","Spain","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,27093.3372903941,,
"ESP","Spain","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,27429.5493549189,,
"ESP","Spain","CPNCU","Current prices in NCU","2020","2020","EUR","Euro","0","Units",,,26431.731976382,,
"SWE","Sweden","CPNCU","Current prices in NCU","2010","2010","SEK","Swedish Krona","0","Units",,,348073.973030474,,
"SWE","Sweden","CPNCU","Current prices in NCU","2011","2011","SEK","Swedish Krona","0","Units",,,358133.659063749,,
"SWE","Sweden","CPNCU","Current prices in NCU","2012","2012","SEK","Swedish Krona","0","Units",,,367762.417495359,,
"SWE","Sweden","CPNCU","Current prices in NCU","2013","2013","SEK","Swedish Krona","0","Units",,,374295.938115062,,
