alpha3,year,production,country,export,price,population,gdp
COD,1993,90109.0,Democratic Republic of Congo,919.506,,39580844.0,10706246370.9325
COD,1994,88346.0,Democratic Republic of Congo,761.01,,41511985.0,5820382232.03468
COD,1995,84714.0,Democratic Republic of Congo,1051.39,39.737049999999996,43285791.0,5643439373.42693
COD,1996,73975.0,Democratic Republic of Congo,881.561,50.462050000000005,44118709.0,5771454939.62404
COD,1997,70299.0,Democratic Republic of Congo,544.253,65.2039,44822198.0,6090840548.18784
COD,1998,55991.0,Democratic Republic of Congo,640.369,53.70705,45895524.0,6217806273.17637
COD,1999,48605.0,Democratic Republic of Congo,487.112,88.1768,47227238.0,4711259427.27273
COD,2000,46767.0,Democratic Republic of Congo,281.328,45.042,48616317.0,19088046305.7971
COD,2001,34723.0,Democratic Republic of Congo,133.054,7.9507,50106657.0,7438189100.33333
COD,2002,32080.0,Democratic Republic of Congo,179.221,2.9573,51662071.0,8728038525.14034
COD,2003,32050.0,Democratic Republic of Congo,211.869,5.6111,53205639.0,8937567059.87754
COD,2004,32020.0,Democratic Republic of Congo,252.586,,54815607.0,10297483481.223
COD,2005,31990.0,Democratic Republic of Congo,157.53,,56550247.0,11964484667.9102
COD,2006,31960.0,Democratic Republic of Congo,138.0938333,,58381630.0,14451902467.9315
COD,2007,31930.0,Democratic Republic of Congo,199.9877167,,60289422.0,16737071816.38
COD,2008,31900.0,Democratic Republic of Congo,203.2036167,,62249724.0,19788515873.8942
COD,2009,31870.0,Democratic Republic of Congo,161.0017333,,64270232.0,18648373312.4241
COD,2010,31840.0,Democratic Republic of Congo,162.1096,,66391257.0,21565720044.4634
COD,2011,31810.0,Democratic Republic of Congo,131.6650667,,68654269.0,25839749198.8233
COD,2012,31562.0,Democratic Republic of Congo,146.3839333,,70997870.0,29306235826.3885
COD,2013,29701.0,Democratic Republic of Congo,140.1253333,,73460021.0,32679745297.6453
COD,2014,28233.0,Democratic Republic of Congo,150.577,,76035588.0,35909040265.9328
COD,2015,30999.0,Democratic Republic of Congo,128.285,,78656904.0,37917704900.0794
COD,2016,29644.0,Democratic Republic of Congo,170.9553333,,81430977.0,37134799974.5225
COD,2017,29626.0,Democratic Republic of Congo,88.6189908,53.8641,84283273.0,38019265625.8845
COD,2018,30090.0,Democratic Republic of Congo,187.9996667,53.86425,87087355.0,47568210068.5136
COD,2019,29787.0,Democratic Republic of Congo,204.5274071,53.8641,89906890.0,51775830725.8441
DOM,1990,59377.0,Dominican Republic,535.207,66.055,7129004.0,7073675544.79021
DOM,1991,55222.0,Dominican Republic,476.2630001,62.6429,7278402.0,9824498183.03263
DOM,1992,42464.0,Dominican Republic,369.4670007,46.5612,7427340.0,11605382504.0
DOM,1993,37744.0,Dominican Republic,331.4320003,53.1235,7576074.0,13081042400.0
DOM,1994,32715.0,Dominican Republic,332.3130004,112.264,7723934.0,14644711384.8202
DOM,1995,42407.0,Dominican Republic,451.0180003,109.2636,7869753.0,16637370839.1608
DOM,1996,47895.0,Dominican Republic,452.7040004,87.671,8012314.0,18241691857.3544
DOM,1997,33997.0,Dominican Republic,306.9770001,166.4135,8150076.0,20017480054.834
DOM,1998,56943.0,Dominican Republic,359.5050006,95.2485,8282126.0,21672231760.6491
DOM,1999,34609.0,Dominican Republic,160.5920023,74.1837,8411374.0,22136621337.0889
DOM,2000,45546.0,Dominican Republic,154.8670095,68.0127,8540791.0,24305717541.6371
DOM,2001,35476.0,Dominican Republic,97.3850021,42.0392,8669040.0,25601765400.5153
DOM,2002,37330.0,Dominican Republic,116.8180034,50.829,8795101.0,27137508656.8522
DOM,2003,36929.0,Dominican Republic,151.438005,49.572,8919852.0,21403167848.1444
DOM,2004,35421.0,Dominican Republic,45.5640004,75.6965,9043127.0,22322395368.0274
DOM,2005,40303.0,Dominican Republic,41.7670926,87.9156,9164768.0,35777570135.5225
DOM,2006,41352.0,Dominican Republic,124.6719635,86.2942,9284168.0,37879869897.8979
DOM,2007,41232.0,Dominican Republic,77.8296446,87.1283,9402206.0,43965420072.4107
DOM,2008,35582.0,Dominican Republic,81.6146814,101.4508,9522948.0,48122547177.1881
DOM,2009,37950.0,Dominican Republic,102.396398,106.0351,9648061.0,48261033298.2133
DOM,2010,21876.0,Dominican Republic,41.1307737,139.1288,9775755.0,53860175555.9961
DOM,2011,22680.0,Dominican Republic,88.5978933,191.0669,9903737.0,58029750745.6495
DOM,2012,27009.0,Dominican Republic,137.3830166,147.8066,10030882.0,60681537195.7996
DOM,2013,18552.0,Dominican Republic,64.7233119,140.9774,10157051.0,62682163837.347
DOM,2014,13213.0,Dominican Republic,44.8342722,183.5634,10282115.0,67179914026.9623
DOM,2015,9888.0,Dominican Republic,19.1439671,171.008,10405832.0,71164825256.6849
DOM,2016,11471.0,Dominican Republic,19.3625362,177.1862,10527592.0,75704720189.5607
DOM,2017,15241.0,Dominican Republic,24.3960478,173.3619,10647244.0,79997975621.8654
DOM,2018,18416.0,Dominican Republic,32.2031773,153.6147,10765531.0,85555378042.8196
DOM,2019,13873.0,Dominican Republic,27.3764164,148.262,10881882.0,88941299733.5018
ECU,1990,134980.0,Ecuador,1783.7159997,27.13575,10449837.0,15239278100.3502
ECU,1991,116917.0,Ecuador,1416.3839994,27.0077,10686279.0,16988535267.6338
ECU,1992,137671.0,Ecuador,1273.4350006,26.19345,10914222.0,18094238119.0595
ECU,1993,137004.0,Ecuador,1598.6660008,23.59185,11132829.0,18938717358.6793
ECU,1994,186797.0,Ecuador,2145.2509996,69.85714999999999,11347652.0,22708673336.6683
ECU,1995,148205.0,Ecuador,1539.9739994,158.46044999999998,11561683.0,24432884442.2211
ECU,1996,168919.0,Ecuador,1539.4110001,119.3235,11775221.0,25226393196.5983
ECU,1997,173868.0,Ecuador,1044.9809993,114.55425,11987838.0,28162053026.5133
ECU,1998,48190.0,Ecuador,1056.4159999,88.6131,12199693.0,27981896948.4742
ECU,1999,132939.0,Ecuador,988.0260009,62.7646,12412046.0,19645272636.3182
ECU,2000,27606.0,Ecuador,696.65018,49.33325,12626507.0,18327764882.4412
ECU,2001,164790.0,Ecuador,756.3890008,19.2697,12845521.0,24468324000.0
ECU,2002,23325.0,Ecuador,565.2889991,19.680500000000002,13070609.0,28548945000.0
ECU,2003,23579.0,Ecuador,621.4529993,26.4598,13301184.0,32432858000.0
ECU,2004,27932.0,Ecuador,703.9210016,40.4704,13534593.0,36591661000.0
ECU,2005,40805.0,Ecuador,993.4850211,71.2928,13770012.0,41507085000.0
ECU,2006,31461.0,Ecuador,1014.7792186,73.08539999999999,14009061.0,46802044000.0
ECU,2007,38687.0,Ecuador,991.1147872,87.7139,14251835.0,51007777000.0
ECU,2008,32096.0,Ecuador,868.4560753,112.14735,14496797.0,61762635000.0
ECU,2009,33624.0,Ecuador,1086.2174004,112.53805,14742766.0,62519686000.0
ECU,2010,31347.0,Ecuador,1201.5527269,121.21475,14989585.0,69555367000.0
ECU,2011,23829.0,Ecuador,1532.2566057,161.23444999999998,15237728.0,79276664000.0
ECU,2012,7340.0,Ecuador,1579.5909418,139.51065,15483883.0,87924544000.0
ECU,2013,7760.0,Ecuador,1262.12591,99.32115,15722989.0,95129659000.0
ECU,2014,4225.0,Ecuador,1129.1651844,73.45805,15957994.0,101726331000.0
ECU,2015,5297.0,Ecuador,869.0484943,,16195902.0,99290381000.0
ECU,2016,3905.0,Ecuador,922.6263392,,16439585.0,99937696000.0
ECU,2017,7564.0,Ecuador,695.1462968,,16696944.0,104295862000.0
ECU,2018,5065.0,Ecuador,482.6993325,,17015672.0,107562008000.0
ECU,2019,8141.0,Ecuador,506.2668567,,17343740.0,108108009000.0
SLV,1990,147200.0,El Salvador,2509.873,50.5636,5367179.0,4817542204.0
SLV,1991,149450.0,El Salvador,2148.2100002,44.5445,5461070.0,5252342400.0
SLV,1992,175720.0,El Salvador,2120.0920003,30.9092,5552206.0,5813399300.0
SLV,1993,140576.0,El Salvador,2947.0709997,35.352,5630987.0,6680269200.0
SLV,1994,140534.0,El Salvador,2092.9550001,99.2603,5693038.0,7679384000.0
SLV,1995,139513.0,El Salvador,1807.4980001,100.5128,5748195.0,8921947100.0
SLV,1996,148859.0,El Salvador,2314.1469997,75.0201,5797140.0,9586327800.0
SLV,1997,124239.0,El Salvador,2772.1260003,125.1436,5842638.0,10221705900.0
SLV,1998,117214.0,El Salvador,1684.2470005,85.0455,5885083.0,10936669900.0
SLV,1999,160782.0,El Salvador,1889.8150003,56.9223,5923852.0,11284197000.0
SLV,2000,114087.0,El Salvador,2536.57276,44.5482,5958482.0,11784927700.0
SLV,2001,112201.0,El Salvador,1532.9139997,17.6285,5988095.0,12282533600.0
SLV,2002,91513.0,El Salvador,1533.0990005,21.8368,6011275.0,12664190300.0
SLV,2003,81157.0,El Salvador,1304.0299995,25.6889,6026849.0,13243892200.0
SLV,2004,83088.0,El Salvador,1327.5330002,39.3039,6035655.0,13724810900.0
SLV,2005,87963.0,El Salvador,1279.8806251,67.097,6037817.0,14698000000.0
SLV,2006,85350.0,El Salvador,1292.8146082,67.4926,6034436.0,15999890000.0
SLV,2007,96355.0,El Salvador,1210.3587142,75.2353,6044131.0,17011750000.0
SLV,2008,97727.0,El Salvador,1438.2105592,86.0511,6068099.0,17986890000.0
SLV,2009,76591.0,El Salvador,1309.200353,79.1937,6091188.0,17601620000.0
SLV,2010,112636.0,El Salvador,1081.7666259,109.8806,6114034.0,18447920000.0
SLV,2011,82095.0,El Salvador,1826.30685,186.7382,6137349.0,20283780000.0
SLV,2012,89489.0,El Salvador,1043.9860098,120.1201,6161289.0,21386150000.0
SLV,2013,32864.0,El Salvador,1102.743425,95.2784,6185642.0,21990960000.0
SLV,2014,41965.0,El Salvador,461.64911,117.0067,6209526.0,22593470000.0
SLV,2015,35682.0,El Salvador,575.8640571,87.4489,6231066.0,23438240000.0
SLV,2016,38636.0,El Salvador,495.9930146,89.5328,6250510.0,24191430000.0
SLV,2017,41141.0,El Salvador,527.1010812,87.6174,6266654.0,24979190000.0
SLV,2018,45660.0,El Salvador,571.4240657,74.5321,6276342.0,26020850000.0
SLV,2019,39660.0,El Salvador,545.8333946,65.551,6280217.0,26881140000.0
GNQ,1990,6500.0,Equatorial Guinea,7.068,,465549.0,112119406.548331
GNQ,1991,6000.0,Equatorial Guinea,3.321,,483142.0,110906032.075075
GNQ,1992,5500.0,Equatorial Guinea,2.766,,501334.0,134707184.355541
GNQ,1993,5329.0,Equatorial Guinea,2.463,,520236.0,136047896.155778
GNQ,1994,5000.0,Equatorial Guinea,0.849,,539992.0,100807001.813926
GNQ,1995,4500.0,Equatorial Guinea,3.385,,560740.0,141853368.256815
GNQ,1996,5000.0,Equatorial Guinea,1.659,,582573.0,232463036.435759
GNQ,1997,5000.0,Equatorial Guinea,1.12,,605570.0,442337849.474377
GNQ,1998,5000.0,Equatorial Guinea,1.669,,629734.0,370687618.717326
GNQ,1999,3500.0,Equatorial Guinea,1.036,,655029.0,621117885.668503
GNQ,2000,5000.0,Equatorial Guinea,0.179,,684977.0,1045998496.43872
GNQ,2001,5000.0,Equatorial Guinea,0.0,,719270.0,1461139022.02954
GNQ,2002,5000.0,Equatorial Guinea,0.0,,754115.0,1806742742.27311
GNQ,2003,5000.0,Equatorial Guinea,0.0,,789681.0,2484745935.09329
GNQ,2004,4000.0,Equatorial Guinea,0.0,,826355.0,4410764338.66733
GNQ,2005,4000.0,Equatorial Guinea,0.0,,864726.0,8217369092.65224
GNQ,2006,4500.0,Equatorial Guinea,0.0,,905418.0,10086528698.8604
GNQ,2007,4398.0,Equatorial Guinea,0.0,,948814.0,13071718758.7373
GNQ,2008,4300.0,Equatorial Guinea,0.0,,994971.0,19749893536.3204
GNQ,2009,4000.0,Equatorial Guinea,0.0,,1043686.0,15027795173.2187
GNQ,2010,4251.0,Equatorial Guinea,0.0,,1094524.0,16314442183.3477
GNQ,2011,4343.0,Equatorial Guinea,0.0,,1144588.0,21357344847.4966
GNQ,2012,4595.0,Equatorial Guinea,0.0,,1193636.0,22388345810.2466
GNQ,2013,4402.0,Equatorial Guinea,0.0,,1243941.0,21948835350.3425
GNQ,2014,4385.0,Equatorial Guinea,0.0,,1295183.0,21765454404.421
GNQ,2015,4254.0,Equatorial Guinea,0.0,,1346973.0,13185496836.4124
GNQ,2016,4174.0,Equatorial Guinea,0.0,,1398927.0,11240809132.4145
GNQ,2017,4205.0,Equatorial Guinea,0.0,,1450694.0,12200912828.3695
GNQ,2018,4226.0,Equatorial Guinea,0.0580008,,1502091.0,13097011143.2874
GNQ,2019,4207.0,Equatorial Guinea,0.0,,1553031.0,11364133801.8914
ETH,1990,,Ethiopia,1074.101,61.09,47878073.0,12175166763.285
ETH,1991,,Ethiopia,841.329,68.1911,49937430.0,13463868357.4879
ETH,1992,,Ethiopia,734.461,61.2061,52011554.0,10492993077.6093
ETH,1993,180000.0,Ethiopia,1166.778,61.7186,53791672.0,8830712713.90781
ETH,1994,207000.0,Ethiopia,1475.325,109.546,55620211.0,6927950564.55657
ETH,1995,229980.0,Ethiopia,1276.118,115.0172,57476536.0,7663984567.90123
ETH,1996,229980.0,Ethiopia,1838.231,67.7365,59347649.0,8547939730.62374
ETH,1997,228000.0,Ethiopia,1979.733,91.0557,61233480.0,8589211390.49612
ETH,1998,229980.0,Ethiopia,1917.061,91.8639,63136493.0,7818224905.55071
ETH,1999,217450.0,Ethiopia,1818.087,65.6448,65077579.0,7700833482.00615
ETH,2000,229980.0,Ethiopia,1981.856,56.421,67031867.0,8242392103.68061
ETH,2001,157155.0,Ethiopia,1376.062,43.7795,69018932.0,8231326016.47494
ETH,2002,160000.0,Ethiopia,2054.678,26.8781,71073215.0,7850809498.16803
ETH,2003,126188.0,Ethiopia,2229.143,34.5679,73168838.0,8623691300.04079
ETH,2004,156170.0,Ethiopia,2490.944,48.8512,75301026.0,10131187261.4421
ETH,2005,171631.0,Ethiopia,2435.069,64.2276,77469940.0,12401139453.9738
ETH,2006,241482.0,Ethiopia,2935.56,58.3172,79691050.0,15280861834.6024
ETH,2007,273400.0,Ethiopia,2604.008,69.829,81996185.0,19707616772.7996
ETH,2008,260239.0,Ethiopia,2851.92097,71.7101,84357105.0,27066912635.2228
ETH,2009,265469.0,Ethiopia,1851.4974532,77.0621,86755585.0,32437389116.038
ETH,2010,370569.0,Ethiopia,3324.1025511,85.4598,89237791.0,29933790334.3418
ETH,2011,376823.0,Ethiopia,2675.4190125,145.4623,91817929.0,31952763089.33
ETH,2012,275530.0,Ethiopia,3202.5924066,102.7897,94451280.0,43310721414.0829
ETH,2013,392006.0,Ethiopia,2870.0752483,73.3004,97084366.0,47648211133.2183
ETH,2014,419980.0,Ethiopia,3116.69037,83.2356,99746766.0,55612228233.5179
ETH,2015,457014.0,Ethiopia,2984.9748167,76.0297,102471895.0,64589334978.8013
ETH,2016,469091.0,Ethiopia,3000.72445,87.3074,105293228.0,74296618481.0882
ETH,2017,449230.0,Ethiopia,3773.4063333,81.5073,108197950.0,81770791970.982
ETH,2018,494574.0,Ethiopia,3589.04802,70.6786,111129438.0,84269348327.3454
ETH,2019,482561.0,Ethiopia,3921.2497734,69.3104,114120594.0,95912590628.1412
GAB,1990,269.0,Gabon,2.314,43.4284,983028.0,5952293765.94088
GAB,1991,451.0,Gabon,3.338,43.5841,1009995.0,5402919956.93831
GAB,1992,193.0,Gabon,1.007,51.5195,1037446.0,5592390848.52647
GAB,1993,256.0,Gabon,2.178,48.1054,1065390.0,4378645081.01769
GAB,1994,259.0,Gabon,5.039,27.7637,1093611.0,4190819314.02958
GAB,1995,159.0,Gabon,2.946,40.9219,1121964.0,4958845906.34769
GAB,1996,219.0,Gabon,1.681,39.9081,1150601.0,5694040336.82571
GAB,1997,154.0,Gabon,0.0,37.9027,1179806.0,5326816858.99586
GAB,1998,145.0,Gabon,1.765,50.2608,1209832.0,4483417119.83928
GAB,1999,125.0,Gabon,2.5,59.0145,1240764.0,4662992036.2073
GAB,2000,198.0,Gabon,0.584,51.1065,1272935.0,5080483463.99928
GAB,2001,60.0,Gabon,2.024,47.9271,1306590.0,5023265365.25169
GAB,2002,180.0,Gabon,0.25,44.5843,1341696.0,5335451307.54323
GAB,2003,120.0,Gabon,0.95,,1378398.0,6511903657.44009
GAB,2004,135.0,Gabon,0.0,,1417110.0,7770219479.72648
GAB,2005,131.0,Gabon,0.0,,1458353.0,9582783318.3881
GAB,2006,120.0,Gabon,1.091,,1502534.0,10327598800.6713
GAB,2007,125.0,Gabon,0.403,,1549774.0,12455410055.7483
GAB,2008,121.0,Gabon,0.421,,1599978.0,15571349775.7848
GAB,2009,117.0,Gabon,0.675,91.9579,1653542.0,12113699660.6799
GAB,2010,113.0,Gabon,0.81,82.5789,1711105.0,14372591916.4792
GAB,2011,109.0,Gabon,0.7523333,88.9243,1772500.0,18210308748.2912
GAB,2012,106.0,Gabon,0.0,88.8971,1836705.0,17170465294.0332
GAB,2013,109.0,Gabon,0.0,91.8416,1902226.0,17595745653.3676
GAB,2014,102.0,Gabon,0.0,91.889,1966855.0,18203968001.8908
GAB,2015,93.0,Gabon,0.0,77.0689,2028517.0,14383107714.0388
GAB,2016,102.0,Gabon,0.0,,2086206.0,14023890620.3384
GAB,2017,99.0,Gabon,0.0,,2140215.0,14929488770.7315
GAB,2018,98.0,Gabon,0.0168127,,2192012.0,16867326389.8704
GAB,2019,99.0,Gabon,0.03,,2242785.0,16874405460.1955
GHA,1990,1000.0,Ghana,10.865,,15446982.0,5889174825.487
GHA,1991,2300.0,Ghana,15.702,,15843471.0,6596546195.65217
GHA,1992,2400.0,Ghana,32.245,,16241548.0,6413901601.83066
GHA,1993,4000.0,Ghana,47.482,,16643633.0,5966255778.12018
GHA,1994,3000.0,Ghana,10.815,,17040854.0,5444560669.45607
GHA,1995,3575.0,Ghana,38.152,,17438874.0,6465137614.6789
GHA,1996,6330.0,Ghana,4.359,,17844010.0,6934984709.48012
GHA,1997,2880.0,Ghana,29.669,,18268040.0,6891308593.75
GHA,1998,8370.0,Ghana,17.787,,18714708.0,7480968858.13149
GHA,1999,3965.0,Ghana,94.408,,19176791.0,7719354838.70968
GHA,2000,1956.0,Ghana,90.63314,,19665502.0,4983024408.14828
GHA,2001,1379.0,Ghana,56.534,,20195577.0,5314909953.92992
GHA,2002,1464.0,Ghana,25.057,,20758326.0,6166330136.2948
GHA,2003,900.0,Ghana,25.0281448,,21329514.0,7632406552.83803
GHA,2004,1140.0,Ghana,22.10685,,21906444.0,8881368538.07671
GHA,2005,1200.0,Ghana,17.5438,,22496951.0,10744675209.8984
GHA,2006,1740.0,Ghana,8.8198133,,23098586.0,20440893017.1566
GHA,2007,1860.0,Ghana,22.12315,,23708320.0,24827844949.6033
GHA,2008,1620.0,Ghana,36.0898333,,24326087.0,28678701891.0957
GHA,2009,1860.0,Ghana,23.6753833,,24950762.0,26048108185.0534
GHA,2010,1200.0,Ghana,6.6219345,,25574719.0,32197272797.2028
GHA,2011,550.0,Ghana,72.0727358,18.4346,26205941.0,39337314809.9434
GHA,2012,600.0,Ghana,30.4670629,17.7237,26858762.0,41270954737.2459
GHA,2013,698.0,Ghana,22.6105125,21.3551,27525597.0,62823043706.4702
GHA,2014,736.0,Ghana,26.4419779,15.9379,28196358.0,54782847752.5375
GHA,2015,736.0,Ghana,40.0215698,24.1176,28870939.0,49406568432.6711
GHA,2016,736.0,Ghana,26.8017133,38.479,29554303.0,56165172898.8695
GHA,2017,736.0,Ghana,16.8556397,40.8853,30222262.0,60406382898.5174
GHA,2018,736.0,Ghana,12.400351,,30870641.0,67299280679.563
GHA,2019,736.0,Ghana,10.1549369,,31522290.0,68337537815.7703
GTM,1990,202400.0,Guatemala,3240.141,54.5845,9050115.0,7650125217.35253
GTM,1991,196190.0,Guatemala,2831.9850001,57.5349,9296814.0,9406097735.09117
GTM,1992,206586.0,Guatemala,3327.9880003,40.2309,9544055.0,10440842165.3193
GTM,1993,208650.0,Guatemala,3750.6870001,41.4292,9790619.0,11399942453.0646
GTM,1994,213900.0,Guatemala,3274.0689998,75.3208,10037522.0,12983235568.2292
GTM,1995,210920.0,Guatemala,3700.8720009,99.34,10286786.0,14655404433.2771
GTM,1996,240300.0,Guatemala,3978.998,83.7674,10536942.0,15674835615.3139
GTM,1997,271440.0,Guatemala,4243.8820002,97.2509,10788362.0,17790026221.6139
GTM,1998,253080.0,Guatemala,3541.8530004,102.4469,11046215.0,19395491992.9939
GTM,1999,293520.0,Guatemala,4680.601,79.2374,11311078.0,18318412251.3642
GTM,2000,312060.0,Guatemala,4851.59185,70.3747,11589761.0,19288827158.9035
GTM,2001,261097.0,Guatemala,4110.378,45.3452,11871565.0,18405203853.1036
GTM,2002,255091.0,Guatemala,3491.328,49.6116,12147518.0,20444205991.025
GTM,2003,244200.0,Guatemala,3820.7999997,48.4242,12415334.0,21576351798.9145
GTM,2004,250279.0,Guatemala,3309.5810002,66.9099,12682108.0,23577286226.6407
GTM,2005,248277.0,Guatemala,3465.7933198,92.4642,12948292.0,26783543667.064
GTM,2006,240331.0,Guatemala,3312.1092313,91.1947,13213330.0,29744368110.9094
GTM,2007,248614.0,Guatemala,3726.1669582,98.312,13477017.0,33567868322.6252
GTM,2008,254914.0,Guatemala,3777.5902024,111.0286,13739299.0,38503862830.6878
GTM,2009,247503.0,Guatemala,3492.8219874,109.643,14000190.0,37125943564.9873
GTM,2010,248355.0,Guatemala,3468.0876782,144.7711,14259687.0,40676432028.5934
GTM,2011,265401.0,Guatemala,3696.8254983,212.4147,14521515.0,46876114650.4996
GTM,2012,272432.0,Guatemala,3750.1125361,165.9795,14781942.0,49593961141.7484
GTM,2013,248668.0,Guatemala,3575.0113969,127.0596,15043981.0,52996540703.5943
GTM,2014,227653.0,Guatemala,3043.4385355,152.8336,15306316.0,57852399963.7878
GTM,2015,225653.0,Guatemala,2960.8620078,139.2173,15567419.0,62186186575.7433
GTM,2016,236145.0,Guatemala,2991.1207581,135.4671,15827690.0,66053725049.0138
GTM,2017,224000.0,Guatemala,3382.6661913,134.1238,16087418.0,71654134378.5299
GTM,2018,240400.0,Guatemala,3327.4896563,122.1751,16346950.0,73328024537.1848
GTM,2019,216400.0,Guatemala,3613.1879915,,16604026.0,77170421167.5134
GIN,1990,30000.0,Guinea,121.696,34.3722,6354145.0,2666750685.8495
GIN,1991,30000.0,Guinea,61.447,30.2467,6615734.0,3015058138.92561
GIN,1992,28804.0,Guinea,57.52,23.7512,6832195.0,3284620543.22982
GIN,1993,28800.0,Guinea,15.469,27.4662,7046097.0,3279096606.21358
GIN,1994,30000.0,Guinea,50.4670001,61.3323,7262112.0,3383092827.5866
GIN,1995,28000.0,Guinea,151.5520001,92.2648,7468347.0,3693710532.91191
GIN,1996,22750.0,Guinea,32.43,,7683115.0,3868968301.91851
GIN,1997,20000.0,Guinea,114.344,,7842806.0,3783700461.64359
GIN,1998,20888.0,Guinea,228.18,,7992545.0,3588375476.76248
GIN,1999,22119.0,Guinea,300.7939999,,8174897.0,3461282543.12577
GIN,2000,22080.0,Guinea,292.1529999,,8336967.0,2995361140.63217
GIN,2001,14160.0,Guinea,355.8079999,,8445717.0,2829435956.51563
GIN,2002,19680.0,Guinea,135.7669999,,8577790.0,2950198648.95191
GIN,2003,20880.0,Guinea,354.647,,8772254.0,3446441698.00738
GIN,2004,20220.0,Guinea,296.202,,8961039.0,3635458132.65317
GIN,2005,20770.0,Guinea,279.4150001,,9140114.0,2937071767.25576
GIN,2006,23226.0,Guinea,518.9227253,,9330625.0,4220019242.74824
GIN,2007,26556.0,Guinea,435.6941632,,9547082.0,6281917655.90249
GIN,2008,27353.0,Guinea,208.1745163,,9779785.0,6964179193.84418
GIN,2009,28173.0,Guinea,438.7856007,,10021323.0,6716904568.76482
GIN,2010,29018.0,Guinea,405.5585284,,10270728.0,6853467857.61127
GIN,2011,30320.0,Guinea,384.5238255,,10527712.0,6785137172.77058
GIN,2012,17907.0,Guinea,377.2035436,,10788692.0,7638045254.42864
GIN,2013,18440.0,Guinea,134.2771324,,11055430.0,8376613843.27265
GIN,2014,25787.0,Guinea,24.1208056,,11333365.0,8778473614.54728
GIN,2015,32230.0,Guinea,151.692689,,11625998.0,8794202443.67366
GIN,2016,38900.0,Guinea,250.0291659,,11930985.0,8595955581.21787
GIN,2017,40800.0,Guinea,215.6914713,,12240789.0,10324668266.5921
GIN,2018,50000.0,Guinea,156.5050078,,12554864.0,11857030336.5252
GIN,2019,56670.0,Guinea,68.9079607,,12877539.0,13442861443.7506
GUY,1990,300.0,Guyana,0.1999992,,747116.0,396582263.291139
GUY,1991,300.0,Guyana,0.4219976,,744096.0,348533094.812165
GUY,1992,300.0,Guyana,0.538998,,744998.0,373573141.486811
GUY,1993,300.0,Guyana,0.0529992,,747189.0,454101382.488479
GUY,1994,300.0,Guyana,0.4029972,,749546.0,540874934.201012
GUY,1995,300.0,Guyana,0.0259992,,751689.0,621626785.915493
GUY,1996,285.0,Guyana,0.3375579,,753571.0,705406001.424501
GUY,1997,261.0,Guyana,0.3232662,,755211.0,749138009.56454
GUY,1998,136.0,Guyana,0.2283018,,756697.0,717530683.169567
GUY,1999,140.0,Guyana,1.4093593,,758014.0,694754988.258295
GUY,2000,15.0,Guyana,0.5136147,,759051.0,712667896.727512
GUY,2001,153.0,Guyana,1.1471951,,759809.0,712167575.624277
GUY,2002,300.0,Guyana,1.0699356,,760323.0,726131434.715338
GUY,2003,480.0,Guyana,0.778369,,760562.0,743064076.794567
GUY,2004,480.0,Guyana,0.6408565,,760424.0,787814379.183843
GUY,2005,480.0,Guyana,0.5278055,,759709.0,824880550.343965
GUY,2006,480.0,Guyana,1.7099359,,758367.0,2379818382.99241
GUY,2007,480.0,Guyana,1.9134498,,756521.0,2730971150.01134
GUY,2008,480.0,Guyana,1.5186997,,754150.0,3025187923.58617
GUY,2009,420.0,Guyana,1.3673275,,751258.0,3165663152.73351
GUY,2010,420.0,Guyana,0.8025006,,747932.0,3432913073.24154
GUY,2011,420.0,Guyana,0.5902795,,744230.0,3691384317.52178
GUY,2012,420.0,Guyana,1.7670196,,743966.0,4063089191.87525
GUY,2013,420.0,Guyana,1.1103907,,747420.0,4167800259.20888
GUY,2014,420.0,Guyana,12.5399127,,751115.0,4127659492.02031
GUY,2015,420.0,Guyana,1.9760867,,755031.0,4279840193.7046
GUY,2016,420.0,Guyana,1.9671328,,759087.0,4482697336.56174
GUY,2017,420.0,Guyana,0.8115381,,763252.0,4748174334.14044
GUY,2018,420.0,Guyana,1.1789453,,785514.0,4787636237.24043
GUY,2019,420.0,Guyana,0.6464431,,798753.0,5173760191.84652
HTI,1990,37200.0,Haiti,191.445,41.2845,6925331.0,3096289800.0
HTI,1991,37000.0,Haiti,150.673,23.9888,7066055.0,3473540601.82161
HTI,1992,27355.0,Haiti,165.976,8.7513,7205780.0,2257121668.19352
HTI,1993,33600.0,Haiti,158.542,14.4941,7345940.0,1878248741.04949
HTI,1994,31000.0,Haiti,103.468,25.8735,7486091.0,2167564194.7342
HTI,1995,29000.0,Haiti,151.788,36.2968,7627316.0,2813313278.81082
HTI,1996,27000.0,Haiti,156.468,28.1373,7770593.0,2907514522.92503
HTI,1997,29155.0,Haiti,100.776,29.3734,7915172.0,3338938830.01743
HTI,1998,27239.0,Haiti,127.306,30.9468,8060896.0,3723909226.86781
HTI,1999,28000.0,Haiti,71.841,22.895,8208941.0,4153736347.44223
HTI,2000,30000.0,Haiti,72.858,22.4856,8360225.0,6813577558.17628
HTI,2001,28000.0,Haiti,86.668,,8511728.0,6331961555.40914
HTI,2002,27000.0,Haiti,41.182,,8661546.0,6058134466.75258
HTI,2003,30000.0,Haiti,37.0220001,,8812245.0,4826827577.08641
HTI,2004,29000.0,Haiti,32.0559998,,8961489.0,6036959914.72398
